ITEM ID;GROUP;SUBGROUP;TIER;ENCHANTMENT;REQUIREMENT 1;AMT 1;REQUIREMENT 2;AMT 2;REQUIREMENT 3;AMT 3;;;;;;
T5_OFF_SHIELD@2;offhand;shield;5;2;T5_PLANKS_LEVEL2@2;4;T5_METALBAR_LEVEL2@2;4;;;;;;;;
T5_OFF_SHIELD@3;offhand;shield;5;3;T5_PLANKS_LEVEL3@3;4;T5_METALBAR_LEVEL3@3;4;;;;;;;;
T6_OFF_SHIELD;offhand;shield;6;0;T6_PLANKS;4;T6_METALBAR;4;;;;;;;;
T6_OFF_SHIELD@1;offhand;shield;6;1;T6_PLANKS_LEVEL1@1;4;T6_METALBAR_LEVEL1@1;4;;;;;;;;
T6_OFF_SHIELD@2;offhand;shield;6;2;T6_PLANKS_LEVEL2@2;4;T6_METALBAR_LEVEL2@2;4;;;;;;;;
T6_OFF_SHIELD@3;offhand;shield;6;3;T6_PLANKS_LEVEL3@3;4;T6_METALBAR_LEVEL3@3;4;;;;;;;;
T7_OFF_SHIELD;offhand;shield;7;0;T7_PLANKS;4;T7_METALBAR;4;;;;;;;;
T7_OFF_SHIELD@1;offhand;shield;7;1;T7_PLANKS_LEVEL1@1;4;T7_METALBAR_LEVEL1@1;4;;;;;;;;
T7_OFF_SHIELD@2;offhand;shield;7;2;T7_PLANKS_LEVEL2@2;4;T7_METALBAR_LEVEL2@2;4;;;;;;;;
T7_OFF_SHIELD@3;offhand;shield;7;3;T7_PLANKS_LEVEL3@3;4;T7_METALBAR_LEVEL3@3;4;;;;;;;;
T8_OFF_SHIELD;offhand;shield;8;0;T8_PLANKS;4;T8_METALBAR;4;;;;;;;;
T8_OFF_SHIELD@1;offhand;shield;8;1;T8_PLANKS_LEVEL1@1;4;T8_METALBAR_LEVEL1@1;4;;;;;;;;
T8_OFF_SHIELD@2;offhand;shield;8;2;T8_PLANKS_LEVEL2@2;4;T8_METALBAR_LEVEL2@2;4;;;;;;;;
T8_OFF_SHIELD@3;offhand;shield;8;3;T8_PLANKS_LEVEL3@3;4;T8_METALBAR_LEVEL3@3;4;;;;;;;;
T4_OFF_TOWERSHIELD_UNDEAD;offhand;shield;4;0;T4_PLANKS;4;T4_METALBAR;4;T4_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T4_OFF_TOWERSHIELD_UNDEAD@1;offhand;shield;4;1;T4_PLANKS_LEVEL1@1;4;T4_METALBAR_LEVEL1@1;4;T4_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T4_OFF_TOWERSHIELD_UNDEAD@2;offhand;shield;4;2;T4_PLANKS_LEVEL2@2;4;T4_METALBAR_LEVEL2@2;4;T4_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T4_OFF_TOWERSHIELD_UNDEAD@3;offhand;shield;4;3;T4_PLANKS_LEVEL3@3;4;T4_METALBAR_LEVEL3@3;4;T4_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T5_OFF_TOWERSHIELD_UNDEAD;offhand;shield;5;0;T5_PLANKS;4;T5_METALBAR;4;T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T5_OFF_TOWERSHIELD_UNDEAD@1;offhand;shield;5;1;T5_PLANKS_LEVEL1@1;4;T5_METALBAR_LEVEL1@1;4;T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T5_OFF_TOWERSHIELD_UNDEAD@2;offhand;shield;5;2;T5_PLANKS_LEVEL2@2;4;T5_METALBAR_LEVEL2@2;4;T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T5_OFF_TOWERSHIELD_UNDEAD@3;offhand;shield;5;3;T5_PLANKS_LEVEL3@3;4;T5_METALBAR_LEVEL3@3;4;T5_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T6_OFF_TOWERSHIELD_UNDEAD;offhand;shield;6;0;T6_PLANKS;4;T6_METALBAR;4;T6_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T6_OFF_TOWERSHIELD_UNDEAD@1;offhand;shield;6;1;T6_PLANKS_LEVEL1@1;4;T6_METALBAR_LEVEL1@1;4;T6_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T6_OFF_TOWERSHIELD_UNDEAD@2;offhand;shield;6;2;T6_PLANKS_LEVEL2@2;4;T6_METALBAR_LEVEL2@2;4;T6_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T6_OFF_TOWERSHIELD_UNDEAD@3;offhand;shield;6;3;T6_PLANKS_LEVEL3@3;4;T6_METALBAR_LEVEL3@3;4;T6_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T7_OFF_TOWERSHIELD_UNDEAD;offhand;shield;7;0;T7_PLANKS;4;T7_METALBAR;4;T7_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T7_OFF_TOWERSHIELD_UNDEAD@1;offhand;shield;7;1;T7_PLANKS_LEVEL1@1;4;T7_METALBAR_LEVEL1@1;4;T7_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T7_OFF_TOWERSHIELD_UNDEAD@2;offhand;shield;7;2;T7_PLANKS_LEVEL2@2;4;T7_METALBAR_LEVEL2@2;4;T7_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T7_OFF_TOWERSHIELD_UNDEAD@3;offhand;shield;7;3;T7_PLANKS_LEVEL3@3;4;T7_METALBAR_LEVEL3@3;4;T7_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T8_OFF_TOWERSHIELD_UNDEAD;offhand;shield;8;0;T8_PLANKS;4;T8_METALBAR;4;T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T8_OFF_TOWERSHIELD_UNDEAD@1;offhand;shield;8;1;T8_PLANKS_LEVEL1@1;4;T8_METALBAR_LEVEL1@1;4;T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T8_OFF_TOWERSHIELD_UNDEAD@2;offhand;shield;8;2;T8_PLANKS_LEVEL2@2;4;T8_METALBAR_LEVEL2@2;4;T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T8_OFF_TOWERSHIELD_UNDEAD@3;offhand;shield;8;3;T8_PLANKS_LEVEL3@3;4;T8_METALBAR_LEVEL3@3;4;T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD;1;;;;;;
T4_OFF_SHIELD_HELL;offhand;shield;4;0;T4_PLANKS;4;T4_METALBAR;4;T4_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T4_OFF_SHIELD_HELL@1;offhand;shield;4;1;T4_PLANKS_LEVEL1@1;4;T4_METALBAR_LEVEL1@1;4;T4_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T4_OFF_SHIELD_HELL@2;offhand;shield;4;2;T4_PLANKS_LEVEL2@2;4;T4_METALBAR_LEVEL2@2;4;T4_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T4_OFF_SHIELD_HELL@3;offhand;shield;4;3;T4_PLANKS_LEVEL3@3;4;T4_METALBAR_LEVEL3@3;4;T4_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T5_OFF_SHIELD_HELL;offhand;shield;5;0;T5_PLANKS;4;T5_METALBAR;4;T5_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T5_OFF_SHIELD_HELL@1;offhand;shield;5;1;T5_PLANKS_LEVEL1@1;4;T5_METALBAR_LEVEL1@1;4;T5_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T5_OFF_SHIELD_HELL@2;offhand;shield;5;2;T5_PLANKS_LEVEL2@2;4;T5_METALBAR_LEVEL2@2;4;T5_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T5_OFF_SHIELD_HELL@3;offhand;shield;5;3;T5_PLANKS_LEVEL3@3;4;T5_METALBAR_LEVEL3@3;4;T5_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T6_OFF_SHIELD_HELL;offhand;shield;6;0;T6_PLANKS;4;T6_METALBAR;4;T6_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T6_OFF_SHIELD_HELL@1;offhand;shield;6;1;T6_PLANKS_LEVEL1@1;4;T6_METALBAR_LEVEL1@1;4;T6_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T6_OFF_SHIELD_HELL@2;offhand;shield;6;2;T6_PLANKS_LEVEL2@2;4;T6_METALBAR_LEVEL2@2;4;T6_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T6_OFF_SHIELD_HELL@3;offhand;shield;6;3;T6_PLANKS_LEVEL3@3;4;T6_METALBAR_LEVEL3@3;4;T6_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T7_OFF_SHIELD_HELL;offhand;shield;7;0;T7_PLANKS;4;T7_METALBAR;4;T7_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T7_OFF_SHIELD_HELL@1;offhand;shield;7;1;T7_PLANKS_LEVEL1@1;4;T7_METALBAR_LEVEL1@1;4;T7_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T7_OFF_SHIELD_HELL@2;offhand;shield;7;2;T7_PLANKS_LEVEL2@2;4;T7_METALBAR_LEVEL2@2;4;T7_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T7_OFF_SHIELD_HELL@3;offhand;shield;7;3;T7_PLANKS_LEVEL3@3;4;T7_METALBAR_LEVEL3@3;4;T7_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T8_OFF_SHIELD_HELL;offhand;shield;8;0;T8_PLANKS;4;T8_METALBAR;4;T8_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T8_OFF_SHIELD_HELL@1;offhand;shield;8;1;T8_PLANKS_LEVEL1@1;4;T8_METALBAR_LEVEL1@1;4;T8_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T8_OFF_SHIELD_HELL@2;offhand;shield;8;2;T8_PLANKS_LEVEL2@2;4;T8_METALBAR_LEVEL2@2;4;T8_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T8_OFF_SHIELD_HELL@3;offhand;shield;8;3;T8_PLANKS_LEVEL3@3;4;T8_METALBAR_LEVEL3@3;4;T8_ARTEFACT_OFF_SHIELD_HELL;1;;;;;;
T4_OFF_SPIKEDSHIELD_MORGANA;offhand;shield;4;0;T4_PLANKS;4;T4_METALBAR;4;T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T4_OFF_SPIKEDSHIELD_MORGANA@1;offhand;shield;4;1;T4_PLANKS_LEVEL1@1;4;T4_METALBAR_LEVEL1@1;4;T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T4_OFF_SPIKEDSHIELD_MORGANA@2;offhand;shield;4;2;T4_PLANKS_LEVEL2@2;4;T4_METALBAR_LEVEL2@2;4;T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T4_OFF_SPIKEDSHIELD_MORGANA@3;offhand;shield;4;3;T4_PLANKS_LEVEL3@3;4;T4_METALBAR_LEVEL3@3;4;T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T5_OFF_SPIKEDSHIELD_MORGANA;offhand;shield;5;0;T5_PLANKS;4;T5_METALBAR;4;T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T5_OFF_SPIKEDSHIELD_MORGANA@1;offhand;shield;5;1;T5_PLANKS_LEVEL1@1;4;T5_METALBAR_LEVEL1@1;4;T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T5_OFF_SPIKEDSHIELD_MORGANA@2;offhand;shield;5;2;T5_PLANKS_LEVEL2@2;4;T5_METALBAR_LEVEL2@2;4;T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T5_OFF_SPIKEDSHIELD_MORGANA@3;offhand;shield;5;3;T5_PLANKS_LEVEL3@3;4;T5_METALBAR_LEVEL3@3;4;T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T6_OFF_SPIKEDSHIELD_MORGANA;offhand;shield;6;0;T6_PLANKS;4;T6_METALBAR;4;T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T6_OFF_SPIKEDSHIELD_MORGANA@1;offhand;shield;6;1;T6_PLANKS_LEVEL1@1;4;T6_METALBAR_LEVEL1@1;4;T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T6_OFF_SPIKEDSHIELD_MORGANA@2;offhand;shield;6;2;T6_PLANKS_LEVEL2@2;4;T6_METALBAR_LEVEL2@2;4;T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T6_OFF_SPIKEDSHIELD_MORGANA@3;offhand;shield;6;3;T6_PLANKS_LEVEL3@3;4;T6_METALBAR_LEVEL3@3;4;T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T7_OFF_SPIKEDSHIELD_MORGANA;offhand;shield;7;0;T7_PLANKS;4;T7_METALBAR;4;T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T7_OFF_SPIKEDSHIELD_MORGANA@1;offhand;shield;7;1;T7_PLANKS_LEVEL1@1;4;T7_METALBAR_LEVEL1@1;4;T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T7_OFF_SPIKEDSHIELD_MORGANA@2;offhand;shield;7;2;T7_PLANKS_LEVEL2@2;4;T7_METALBAR_LEVEL2@2;4;T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T7_OFF_SPIKEDSHIELD_MORGANA@3;offhand;shield;7;3;T7_PLANKS_LEVEL3@3;4;T7_METALBAR_LEVEL3@3;4;T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T8_OFF_SPIKEDSHIELD_MORGANA;offhand;shield;8;0;T8_PLANKS;4;T8_METALBAR;4;T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T8_OFF_SPIKEDSHIELD_MORGANA@1;offhand;shield;8;1;T8_PLANKS_LEVEL1@1;4;T8_METALBAR_LEVEL1@1;4;T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T8_OFF_SPIKEDSHIELD_MORGANA@2;offhand;shield;8;2;T8_PLANKS_LEVEL2@2;4;T8_METALBAR_LEVEL2@2;4;T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T8_OFF_SPIKEDSHIELD_MORGANA@3;offhand;shield;8;3;T8_PLANKS_LEVEL3@3;4;T8_METALBAR_LEVEL3@3;4;T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA;1;;;;;;
T2_OFF_BOOK;offhand;book;2;0;T2_CLOTH;4;T2_LEATHER;4;;;;;;;;
T3_OFF_BOOK;offhand;book;3;0;T3_CLOTH;4;T3_LEATHER;4;;;;;;;;
T4_OFF_BOOK;offhand;book;4;0;T4_CLOTH;4;T4_LEATHER;4;;;;;;;;
T4_OFF_BOOK@1;offhand;book;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;;;;;;;;
T4_OFF_BOOK@2;offhand;book;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;;;;;;;;
T4_OFF_BOOK@3;offhand;book;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;;;;;;;;
T5_OFF_BOOK;offhand;book;5;0;T5_CLOTH;4;T5_LEATHER;4;;;;;;;;
T5_OFF_BOOK@1;offhand;book;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;;;;;;;;
T5_OFF_BOOK@2;offhand;book;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;;;;;;;;
T5_OFF_BOOK@3;offhand;book;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;;;;;;;;
T6_OFF_BOOK;offhand;book;6;0;T6_CLOTH;4;T6_LEATHER;4;;;;;;;;
T6_OFF_BOOK@1;offhand;book;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;;;;;;;;
T6_OFF_BOOK@2;offhand;book;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;;;;;;;;
T6_OFF_BOOK@3;offhand;book;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;;;;;;;;
T7_OFF_BOOK;offhand;book;7;0;T7_CLOTH;4;T7_LEATHER;4;;;;;;;;
T7_OFF_BOOK@1;offhand;book;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;;;;;;;;
T7_OFF_BOOK@2;offhand;book;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;;;;;;;;
T7_OFF_BOOK@3;offhand;book;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;;;;;;;;
T8_OFF_BOOK;offhand;book;8;0;T8_CLOTH;4;T8_LEATHER;4;;;;;;;;
T8_OFF_BOOK@1;offhand;book;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;;;;;;;;
T8_OFF_BOOK@2;offhand;book;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;;;;;;;;
T8_OFF_BOOK@3;offhand;book;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;;;;;;;;
T4_OFF_ORB_MORGANA;offhand;orb;4;0;T4_CLOTH;4;T4_LEATHER;4;T4_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T4_OFF_ORB_MORGANA@1;offhand;orb;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;T4_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T4_OFF_ORB_MORGANA@2;offhand;orb;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;T4_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T4_OFF_ORB_MORGANA@3;offhand;orb;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;T4_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T5_OFF_ORB_MORGANA;offhand;orb;5;0;T5_CLOTH;4;T5_LEATHER;4;T5_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T5_OFF_ORB_MORGANA@1;offhand;orb;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;T5_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T5_OFF_ORB_MORGANA@2;offhand;orb;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;T5_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T5_OFF_ORB_MORGANA@3;offhand;orb;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;T5_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T6_OFF_ORB_MORGANA;offhand;orb;6;0;T6_CLOTH;4;T6_LEATHER;4;T6_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T6_OFF_ORB_MORGANA@1;offhand;orb;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;T6_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T6_OFF_ORB_MORGANA@2;offhand;orb;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;T6_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T6_OFF_ORB_MORGANA@3;offhand;orb;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;T6_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T7_OFF_ORB_MORGANA;offhand;orb;7;0;T7_CLOTH;4;T7_LEATHER;4;T7_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T7_OFF_ORB_MORGANA@1;offhand;orb;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;T7_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T7_OFF_ORB_MORGANA@2;offhand;orb;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;T7_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T7_OFF_ORB_MORGANA@3;offhand;orb;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;T7_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T8_OFF_ORB_MORGANA;offhand;orb;8;0;T8_CLOTH;4;T8_LEATHER;4;T8_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T8_OFF_ORB_MORGANA@1;offhand;orb;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;T8_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T8_OFF_ORB_MORGANA@2;offhand;orb;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;T8_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T8_OFF_ORB_MORGANA@3;offhand;orb;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;T8_ARTEFACT_OFF_ORB_MORGANA;1;;;;;;
T4_OFF_DEMONSKULL_HELL;offhand;book;4;0;T4_CLOTH;4;T4_LEATHER;4;T4_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T4_OFF_DEMONSKULL_HELL@1;offhand;book;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;T4_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T4_OFF_DEMONSKULL_HELL@2;offhand;book;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;T4_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T4_OFF_DEMONSKULL_HELL@3;offhand;book;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;T4_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T5_OFF_DEMONSKULL_HELL;offhand;book;5;0;T5_CLOTH;4;T5_LEATHER;4;T5_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T5_OFF_DEMONSKULL_HELL@1;offhand;book;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;T5_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T5_OFF_DEMONSKULL_HELL@2;offhand;book;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;T5_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T5_OFF_DEMONSKULL_HELL@3;offhand;book;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;T5_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T6_OFF_DEMONSKULL_HELL;offhand;book;6;0;T6_CLOTH;4;T6_LEATHER;4;T6_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T6_OFF_DEMONSKULL_HELL@1;offhand;book;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;T6_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T6_OFF_DEMONSKULL_HELL@2;offhand;book;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;T6_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T6_OFF_DEMONSKULL_HELL@3;offhand;book;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;T6_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T7_OFF_DEMONSKULL_HELL;offhand;book;7;0;T7_CLOTH;4;T7_LEATHER;4;T7_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T7_OFF_DEMONSKULL_HELL@1;offhand;book;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;T7_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T7_OFF_DEMONSKULL_HELL@2;offhand;book;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;T7_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T7_OFF_DEMONSKULL_HELL@3;offhand;book;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;T7_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T8_OFF_DEMONSKULL_HELL;offhand;book;8;0;T8_CLOTH;4;T8_LEATHER;4;T8_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T8_OFF_DEMONSKULL_HELL@1;offhand;book;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;T8_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T8_OFF_DEMONSKULL_HELL@2;offhand;book;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;T8_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T8_OFF_DEMONSKULL_HELL@3;offhand;book;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;T8_ARTEFACT_OFF_DEMONSKULL_HELL;1;;;;;;
T4_OFF_TOTEM_KEEPER;offhand;totem;4;0;T4_CLOTH;4;T4_LEATHER;4;T4_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T4_OFF_TOTEM_KEEPER@1;offhand;totem;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;T4_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T4_OFF_TOTEM_KEEPER@2;offhand;totem;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;T4_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T4_OFF_TOTEM_KEEPER@3;offhand;totem;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;T4_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T5_OFF_TOTEM_KEEPER;offhand;totem;5;0;T5_CLOTH;4;T5_LEATHER;4;T5_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T5_OFF_TOTEM_KEEPER@1;offhand;totem;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;T5_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T5_OFF_TOTEM_KEEPER@2;offhand;totem;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;T5_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T5_OFF_TOTEM_KEEPER@3;offhand;totem;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;T5_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
T6_OFF_TOTEM_KEEPER;offhand;totem;6;0;T6_CLOTH;4;T6_LEATHER;4;T6_ARTEFACT_OFF_TOTEM_KEEPER;1;;;;;;
